countries,quarter2,MIPRCrisis,GlobalNtP,GlobalNtT,RegionalNtP,RegionalNtT,RegDum,CountryNtP,CountryNtT
FRANCE,2004q3,0,3.847542524,0.022961123,3.993337393,0.025697993,EuDum,0.109348439,0.0007163
FRANCE,2004q4,0,4.888469696,0.025754819,3.640653372,0.024313089,EuDum,0.053976219,0.000324877
FRANCE,2005q1,0,4.091097355,0.022488534,3.254645586,0.022968575,EuDum,0.059694856,0.000381187
FRANCE,2005q2,0,4.55787468,0.023652207,3.598591566,0.02405351,EuDum,0.070335507,0.000467154
FRANCE,2005q3,0,4.760352612,0.023824222,3.625173807,0.023388533,EuDum,0.063693121,0.000394257
FRANCE,2005q4,0,4.134087086,0.021658542,4.455258846,0.028263835,EuDum,0.054209623,0.000334735
FRANCE,2006q1,0,4.071969509,0.020817464,5.066666603,0.027925776,EuDum,0.046755828,0.000275693
FRANCE,2006q2,0,4.748651505,0.023147101,4.657940865,0.027510926,EuDum,0.037693728,0.000227406
FRANCE,2006q3,0,3.830294609,0.022028368,4.632257938,0.02873111,EuDum,0.063823424,0.000395805
FRANCE,2006q4,0,4.037946224,0.02261024,4.59710741,0.029948181,EuDum,0.013206895,8.48E-05
FRANCE,2007q1,0,4.156677246,0.021388145,5.341801167,0.031160329,EuDum,0.051416818,0.000304809
FRANCE,2007q2,0,3.996348143,0.023245441,4.195501804,0.026881125,EuDum,0.06968531,0.000423677
FRANCE,2007q3,0,3.870988131,0.021935971,5.01642704,0.029764008,EuDum,0.048870675,0.000295666
FRANCE,2007q4,0,4.504495621,0.025362523,4.876767635,0.029957062,EuDum,0.033542246,0.00020535
FRANCE,2008q1,0,4.726232529,0.026450578,6.265658855,0.033056438,EuDum,0.07799799,0.000455343
FRANCE,2008q2,0,4.481971741,0.025593124,5.759550571,0.031683829,EuDum,0.071158089,0.000405814
FRANCE,2008q3,0,4.582547188,0.024800455,5.795511246,0.033657745,EuDum,0.053886477,0.000305814
FRANCE,2008q4,0,5.771596909,0.027705347,7.559895992,0.0365889,EuDum,0.067011923,0.000338637
FRANCE,2009q1,0,5.454398155,0.026897045,8.147170067,0.039190415,EuDum,0.09014634,0.000457596
FRANCE,2009q2,0,5.046031952,0.02618406,5.354166508,0.033812612,EuDum,0.072724581,0.000397342
FRANCE,2009q3,0,4.454035759,0.024826802,3.912317276,0.031492092,EuDum,0.066963606,0.00042249
FRANCE,2009q4,0,4.670024395,0.024266774,4.501683712,0.03105619,EuDum,0.051748578,0.000295084
FRANCE,2010q1,0,4.72125721,0.025287015,6.102702618,0.032216642,EuDum,0.076516636,0.000438234
FRANCE,2010q2,1,5.487989426,0.027363503,6.768817425,0.033721708,EuDum,0.071912162,0.000391038
FRANCE,2010q3,0,4.777503014,0.025408298,4.955357075,0.029378291,EuDum,0.078347534,0.000470156
FRANCE,2010q4,0,4.516752243,0.02450693,9.78787899,0.040235434,EuDum,0.063625,0.00036917
FRANCE,2011q1,0,5.026637554,0.026237991,4.751219749,0.029828805,EuDum,0.055662688,0.000318643
FRANCE,2011q2,0,4.485313892,0.024696186,5.593123436,0.031737775,EuDum,0.082502455,0.000469354
FRANCE,2011q3,0,5.488289833,0.02746463,6.739534855,0.037974685,EuDum,0.096292518,0.000529567
FRANCE,2011q4,0,4.920706272,0.026980471,5.523961544,0.034608725,EuDum,0.150459379,0.000873049
FRANCE,2012q1,0,4.176233768,0.024769533,5.524064064,0.034282111,EuDum,0.059651762,0.0003803
FRANCE,2012q2,0,4.698056698,0.025899755,5.542071342,0.032056682,EuDum,0.084248394,0.000486535
FRANCE,2012q3,0,4.683049202,0.024974726,6.513157845,0.034247927,EuDum,0.035531905,0.000199898
FRANCE,2012q4,0,4.615978241,0.023927417,4.742400169,0.031192448,EuDum,0.052782875,0.000303271
FRANCE,2013q1,0,4.659716606,0.023904469,4.8437047,0.031534418,EuDum,0.084731191,0.000490014
FRANCE,2013q2,0,4.47298336,0.02431301,5.216748714,0.032968059,EuDum,0.062093101,0.000362468
FRANCE,2013q3,0,4.631232738,0.025345121,4.607784271,0.032516375,EuDum,0.044824108,0.000270761
FRANCE,2013q4,0,4.397819996,0.023386009,5.408071518,0.029883662,EuDum,0.03423648,0.000192932
FRANCE,2014q1,0,4.37856102,0.024117632,4.911157131,0.030739984,EuDum,0.022486301,0.000130443
FRANCE,2014q2,0,4.528443813,0.024150524,4.578817844,0.028062919,EuDum,0.081590615,0.000456051
FRANCE,2014q3,0,4.754800797,0.024476016,5.142011642,0.028697388,EuDum,0.042893261,0.000240953
FRANCE,2014q4,0,4.213103771,0.024157559,4.726651669,0.026900539,EuDum,0.061173957,0.000371922
GERMANY,1995q1,0,4.089830399,0.022542132,0,0,EuDum,0.080036044,0.00044336
GERMANY,1995q2,0,4.698461533,0.024985887,3.47777319,0.024099819,EuDum,0.059065353,0.000392733
GERMANY,1995q3,0,4.205328941,0.023106204,3.536543608,0.022964315,EuDum,0.07208351,0.000473368
GERMANY,1995q4,0,3.838644028,0.022020932,3.706997633,0.024411615,EuDum,0.075427577,0.000483672
GERMANY,1996q1,0,4.375494003,0.022670489,3.696186066,0.023935553,EuDum,0.03339221,0.000218165
GERMANY,1996q2,0,3.854794502,0.022627309,3.636181355,0.023466825,EuDum,0.020945422,0.000138771
GERMANY,1996q3,0,3.9435184,0.023667291,3.899416924,0.025292279,EuDum,0.072338805,0.000465505
GERMANY,1996q4,0,3.00313592,0.01924653,3.608058691,0.025124988,EuDum,0.081257872,0.000564409
GERMANY,1997q1,0,3.453912973,0.02006547,3.272321463,0.024471344,EuDum,0.046804521,0.000334532
GERMANY,1997q2,0,3.344718933,0.019998429,3.466195822,0.023389066,EuDum,0.077339187,0.000511323
GERMANY,1997q3,0,2.815053701,0.019751262,3.634970903,0.025123684,EuDum,0.06157029,0.000441581
GERMANY,1997q4,0,3.559176207,0.022219449,3.482513666,0.023954595,EuDum,0.109776251,0.00072211
GERMANY,1998q1,0,3.128838062,0.020710543,3.742011786,0.025378531,EuDum,0.087762952,0.000594002
GERMANY,1998q2,0,3.096049547,0.021420265,3.327983856,0.023510739,EuDum,0.104179114,0.000719158
GERMANY,1998q3,0,3.791309357,0.022349928,4.214993,0.028439049,EuDum,0.117926978,0.000751617
GERMANY,1998q4,0,3.108878851,0.019636337,3.771078825,0.025329445,EuDum,0.10194809,0.000673136
GERMANY,1999q1,0,3.147571087,0.020658994,3.44951129,0.023791337,EuDum,0.063806064,0.000439166
GERMANY,1999q2,0,2.991235018,0.01970252,3.438388586,0.023302186,EuDum,0.061605018,0.000434043
GERMANY,1999q3,0,2.955223799,0.017178254,3.281294584,0.023255736,EuDum,0.090293713,0.000625131
GERMANY,1999q4,0,3.111111164,0.019091671,3.491610765,0.023487849,EuDum,0.08662919,0.000603442
GERMANY,2000q1,0,3.608566046,0.020125501,3.55010891,0.02455638,EuDum,0.062845297,0.000383033
GERMANY,2000q2,0,3.409443617,0.019923007,3.659021378,0.023004087,EuDum,0.045392465,0.000275385
GERMANY,2000q3,0,4.003366947,0.021373659,4.604452133,0.026537843,EuDum,0.063531093,0.000352322
GERMANY,2000q4,0,4.369883537,0.022600638,4.928353786,0.025451083,EuDum,0.064796567,0.00034711
GERMANY,2001q1,0,3.836613655,0.021938741,4.619517326,0.025649924,EuDum,0.096437141,0.000550771
GERMANY,2001q2,0,3.56155324,0.021611489,3.815618277,0.023180321,EuDum,0.076427579,0.000468538
GERMANY,2001q3,0,4.168596268,0.022587994,4.712406158,0.027172912,EuDum,0.087351881,0.000496306
GERMANY,2001q4,0,5.048440456,0.023626739,5.278350353,0.032259587,EuDum,0.065448351,0.00032685
GERMANY,2002q1,0,4.648320198,0.024509611,4.811294556,0.033185758,EuDum,0.062383618,0.000356384
GERMANY,2002q2,0,4.98819685,0.025768185,4.361018658,0.02898444,EuDum,0.086725555,0.000495951
GERMANY,2002q3,0,4.796699524,0.025165487,5.58557272,0.0343257,EuDum,0.146906868,0.000820461
GERMANY,2002q4,0,4.650390625,0.024687732,4.91654253,0.03197604,EuDum,0.085075229,0.000480026
GERMANY,2003q1,0,4.782758713,0.023004185,5.809756279,0.034672152,EuDum,0.115666248,0.000600855
GERMANY,2003q2,0,4.885639668,0.024948066,4.614950657,0.031794772,EuDum,0.091876328,0.000511418
GERMANY,2003q3,0,4.210682392,0.02391479,4.188592434,0.029370025,EuDum,0.140916944,0.000942664
GERMANY,2003q4,0,4.457207203,0.023765491,4.182051182,0.027091373,EuDum,0.038288012,0.000263901
GERMANY,2004q1,0,4.731277466,0.024279783,4.610628128,0.030823089,EuDum,0.037071127,0.000238652
GERMANY,2004q2,0,4.381305695,0.023452887,4.151302814,0.029090015,EuDum,0.069457211,0.00047323
GERMANY,2004q3,0,3.847542524,0.022961123,3.993337393,0.025697993,EuDum,0.078730874,0.000515736
GERMANY,2004q4,0,4.888469696,0.025754819,3.640653372,0.024313089,EuDum,0.063445732,0.000381873
GERMANY,2005q1,0,4.091097355,0.022488534,3.254645586,0.022968575,EuDum,0.014923714,9.53E-05
GERMANY,2005q2,0,4.55787468,0.023652207,3.598591566,0.02405351,EuDum,0.105503254,0.000700731
GERMANY,2005q3,0,4.760352612,0.023824222,3.625173807,0.023388533,EuDum,0.140124872,0.000867365
GERMANY,2005q4,0,4.134087086,0.021658542,4.455258846,0.028263835,EuDum,0.037645571,0.000232455
GERMANY,2006q1,0,4.071969509,0.020817464,5.066666603,0.027925776,EuDum,0.049093619,0.000289477
GERMANY,2006q2,0,4.748651505,0.023147101,4.657940865,0.027510926,EuDum,0.133036688,0.000802608
GERMANY,2006q3,0,3.830294609,0.022028368,4.632257938,0.02873111,EuDum,0.049318101,0.000305849
GERMANY,2006q4,0,4.037946224,0.02261024,4.59710741,0.029948181,EuDum,0.009433496,6.06E-05
GERMANY,2007q1,0,4.156677246,0.021388145,5.341801167,0.031160329,EuDum,0.04651998,0.00027578
GERMANY,2007q2,0,3.996348143,0.023245441,4.195501804,0.026881125,EuDum,0.044086624,0.00026804
GERMANY,2007q3,0,3.870988131,0.021935971,5.01642704,0.029764008,EuDum,0.103665069,0.000627171
GERMANY,2007q4,0,4.504495621,0.025362523,4.876767635,0.029957062,EuDum,0.045380685,0.000277827
GERMANY,2008q1,0,4.726232529,0.026450578,6.265658855,0.033056438,EuDum,0.051478673,0.000300526
GERMANY,2008q2,0,4.481971741,0.025593124,5.759550571,0.031683829,EuDum,0.045541178,0.000259721
GERMANY,2008q3,0,4.582547188,0.024800455,5.795511246,0.033657745,EuDum,0.054678924,0.000310311
GERMANY,2008q4,0,5.771596909,0.027705347,7.559895992,0.0365889,EuDum,0.072690904,0.000367335
GERMANY,2009q1,0,5.454398155,0.026897045,8.147170067,0.039190415,EuDum,0.106054522,0.000538348
GERMANY,2009q2,0,5.046031952,0.02618406,5.354166508,0.033812612,EuDum,0.063746236,0.000348288
GERMANY,2009q3,0,4.454035759,0.024826802,3.912317276,0.031492092,EuDum,0.054853164,0.000346082
GERMANY,2009q4,0,4.670024395,0.024266774,4.501683712,0.03105619,EuDum,0.058597658,0.000334139
GERMANY,2010q1,0,4.72125721,0.025287015,6.102702618,0.032216642,EuDum,0.093693838,0.000536613
GERMANY,2010q2,1,5.487989426,0.027363503,6.768817425,0.033721708,EuDum,0.132560968,0.000720829
GERMANY,2010q3,0,4.777503014,0.025408298,4.955357075,0.029378291,EuDum,0.099240206,0.00059553
GERMANY,2010q4,0,4.516752243,0.02450693,9.78787899,0.040235434,EuDum,0.093406908,0.000541973
GERMANY,2011q1,0,5.026637554,0.026237991,4.751219749,0.029828805,EuDum,0.035887785,0.000205441
GERMANY,2011q2,0,4.485313892,0.024696186,5.593123436,0.031737775,EuDum,0.090666756,0.000515801
GERMANY,2011q3,0,5.488289833,0.02746463,6.739534855,0.037974685,EuDum,0.155137941,0.000853192
GERMANY,2011q4,0,4.920706272,0.026980471,5.523961544,0.034608725,EuDum,0.138773218,0.000805239
GERMANY,2012q1,0,4.176233768,0.024769533,5.524064064,0.034282111,EuDum,0.047995672,0.000305988
GERMANY,2012q2,0,4.698056698,0.025899755,5.542071342,0.032056682,EuDum,0.125328183,0.000723771
GERMANY,2012q3,0,4.683049202,0.024974726,6.513157845,0.034247927,EuDum,0.088195264,0.000496175
GERMANY,2012q4,0,4.615978241,0.023927417,4.742400169,0.031192448,EuDum,0.052782875,0.000303271
GERMANY,2013q1,0,4.659716606,0.023904469,4.8437047,0.031534418,EuDum,0.038576804,0.000223096
GERMANY,2013q2,0,4.47298336,0.02431301,5.216748714,0.032968059,EuDum,0.049407415,0.000288415
GERMANY,2013q3,0,4.631232738,0.025345121,4.607784271,0.032516375,EuDum,0.044201553,0.000267001
GERMANY,2013q4,0,4.397819996,0.023386009,5.408071518,0.029883662,EuDum,0.093372211,0.000526178
GERMANY,2014q1,0,4.37856102,0.024117632,4.911157131,0.030739984,EuDum,0.04201388,0.000243722
GERMANY,2014q2,0,4.528443813,0.024150524,4.578817844,0.028062919,EuDum,0.052923642,0.000295817
GERMANY,2014q3,0,4.754800797,0.024476016,5.142011642,0.028697388,EuDum,0.074348323,0.000417652
GERMANY,2014q4,0,4.213103771,0.024157559,4.726651669,0.026900539,EuDum,0.072608337,0.00044144
GREECE,1995q1,0,4.089830399,0.022542132,0,0,EuDum,0.002581808,1.43E-05
GREECE,1995q2,0,4.698461533,0.024985887,3.47777319,0.024099819,EuDum,0,0
GREECE,1995q3,0,4.205328941,0.023106204,3.536543608,0.022964315,EuDum,0,0
GREECE,1995q4,0,3.838644028,0.022020932,3.706997633,0.024411615,EuDum,0.00802421,5.15E-05
GREECE,1996q1,0,4.375494003,0.022670489,3.696186066,0.023935553,EuDum,0,0
GREECE,1996q2,0,3.854794502,0.022627309,3.636181355,0.023466825,EuDum,0,0
GREECE,1996q3,0,3.9435184,0.023667291,3.899416924,0.025292279,EuDum,0.009645174,6.21E-05
GREECE,1996q4,0,3.00313592,0.01924653,3.608058691,0.025124988,EuDum,0.001958021,1.36E-05
GREECE,1997q1,0,3.453912973,0.02006547,3.272321463,0.024471344,EuDum,0,0
GREECE,1997q2,0,3.344718933,0.019998429,3.466195822,0.023389066,EuDum,0.003437297,2.27E-05
GREECE,1997q3,0,2.815053701,0.019751262,3.634970903,0.025123684,EuDum,0.003621782,2.60E-05
GREECE,1997q4,0,3.559176207,0.022219449,3.482513666,0.023954595,EuDum,0.003377731,2.22E-05
GREECE,1998q1,0,3.128838062,0.020710543,3.742011786,0.025378531,EuDum,0,0
GREECE,1998q2,0,3.096049547,0.021420265,3.327983856,0.023510739,EuDum,0.009828218,6.78E-05
GREECE,1998q3,0,3.791309357,0.022349928,4.214993,0.028439049,EuDum,0.003230876,2.06E-05
GREECE,1998q4,0,3.108878851,0.019636337,3.771078825,0.025329445,EuDum,0.007673512,5.07E-05
GREECE,1999q1,0,3.147571087,0.020658994,3.44951129,0.023791337,EuDum,0.010634344,7.32E-05
GREECE,1999q2,0,2.991235018,0.01970252,3.438388586,0.023302186,EuDum,0.007700627,5.43E-05
GREECE,1999q3,0,2.955223799,0.017178254,3.281294584,0.023255736,EuDum,0.006019581,4.17E-05
GREECE,1999q4,0,3.111111164,0.019091671,3.491610765,0.023487849,EuDum,0,0
GREECE,2000q1,0,3.608566046,0.020125501,3.55010891,0.02455638,EuDum,0.004364257,2.66E-05
GREECE,2000q2,0,3.409443617,0.019923007,3.659021378,0.023004087,EuDum,0.002779131,1.69E-05
GREECE,2000q3,0,4.003366947,0.021373659,4.604452133,0.026537843,EuDum,0.015583098,8.64E-05
GREECE,2000q4,0,4.369883537,0.022600638,4.928353786,0.025451083,EuDum,0.005999682,3.21E-05
GREECE,2001q1,0,3.836613655,0.021938741,4.619517326,0.025649924,EuDum,0.010597488,6.05E-05
GREECE,2001q2,0,3.56155324,0.021611489,3.815618277,0.023180321,EuDum,0.008956357,5.49E-05
GREECE,2001q3,0,4.168596268,0.022587994,4.712406158,0.027172912,EuDum,0.003614561,2.05E-05
GREECE,2001q4,0,5.048440456,0.023626739,5.278350353,0.032259587,EuDum,0.003990753,1.99E-05
GREECE,2002q1,0,4.648320198,0.024509611,4.811294556,0.033185758,EuDum,0.003018562,1.72E-05
GREECE,2002q2,0,4.98819685,0.025768185,4.361018658,0.02898444,EuDum,0.009636173,5.51E-05
GREECE,2002q3,0,4.796699524,0.025165487,5.58557272,0.0343257,EuDum,0.009357125,5.23E-05
GREECE,2002q4,0,4.650390625,0.024687732,4.91654253,0.03197604,EuDum,0.001668142,9.41E-06
GREECE,2003q1,0,4.782758713,0.023004185,5.809756279,0.034672152,EuDum,0.002658994,1.38E-05
GREECE,2003q2,0,4.885639668,0.024948066,4.614950657,0.031794772,EuDum,0.004029664,2.24E-05
GREECE,2003q3,0,4.210682392,0.02391479,4.188592434,0.029370025,EuDum,0,0
GREECE,2003q4,0,4.457207203,0.023765491,4.182051182,0.027091373,EuDum,0,0
GREECE,2004q1,0,4.731277466,0.024279783,4.610628128,0.030823089,EuDum,0.005295875,3.41E-05
GREECE,2004q2,0,4.381305695,0.023452887,4.151302814,0.029090015,EuDum,0.002480615,1.69E-05
GREECE,2004q3,0,3.847542524,0.022961123,3.993337393,0.025697993,EuDum,0.015308781,0.000100282
GREECE,2004q4,0,4.888469696,0.025754819,3.640653372,0.024313089,EuDum,0.004734756,2.85E-05
GREECE,2005q1,0,4.091097355,0.022488534,3.254645586,0.022968575,EuDum,0.014923714,9.53E-05
GREECE,2005q2,0,4.55787468,0.023652207,3.598591566,0.02405351,EuDum,0,0
GREECE,2005q3,0,4.760352612,0.023824222,3.625173807,0.023388533,EuDum,0,0
GREECE,2005q4,0,4.134087086,0.021658542,4.455258846,0.028263835,EuDum,0.003011646,1.86E-05
GREECE,2006q1,0,4.071969509,0.020817464,5.066666603,0.027925776,EuDum,0.009351166,5.51E-05
GREECE,2006q2,0,4.748651505,0.023147101,4.657940865,0.027510926,EuDum,0.002217278,1.34E-05
GREECE,2006q3,0,3.830294609,0.022028368,4.632257938,0.02873111,EuDum,0.001450532,9.00E-06
GREECE,2006q4,0,4.037946224,0.02261024,4.59710741,0.029948181,EuDum,0,0
GREECE,2007q1,0,4.156677246,0.021388145,5.341801167,0.031160329,EuDum,0,0
GREECE,2007q2,0,3.996348143,0.023245441,4.195501804,0.026881125,EuDum,0,0
GREECE,2007q3,0,3.870988131,0.021935971,5.01642704,0.029764008,EuDum,0.004442789,2.69E-05
GREECE,2007q4,0,4.504495621,0.025362523,4.876767635,0.029957062,EuDum,0.001973073,1.21E-05
GREECE,2008q1,0,4.726232529,0.026450578,6.265658855,0.033056438,EuDum,0.007799799,4.55E-05
GREECE,2008q2,0,4.481971741,0.025593124,5.759550571,0.031683829,EuDum,0.009013358,5.14E-05
GREECE,2008q3,0,4.582547188,0.024800455,5.795511246,0.033657745,EuDum,0,0
GREECE,2008q4,0,5.771596909,0.027705347,7.559895992,0.0365889,EuDum,0.003407386,1.72E-05
GREECE,2009q1,0,5.454398155,0.026897045,8.147170067,0.039190415,EuDum,0.006363271,3.23E-05
GREECE,2009q2,0,5.046031952,0.02618406,5.354166508,0.033812612,EuDum,0.003591337,1.96E-05
GREECE,2009q3,0,4.454035759,0.024826802,3.912317276,0.031492092,EuDum,0.000712379,4.49E-06
GREECE,2009q4,0,4.670024395,0.024266774,4.501683712,0.03105619,EuDum,0.03120135,0.000177918
GREECE,2010q1,0,4.72125721,0.025287015,6.102702618,0.032216642,EuDum,0.14522545,0.00083175
GREECE,2010q2,1,5.487989426,0.027363503,6.768817425,0.033721708,EuDum,0.239996016,0.00130503
GREECE,2010q3,0,4.777503014,0.025408298,4.955357075,0.029378291,EuDum,0.058201022,0.000349258
GREECE,2010q4,0,4.516752243,0.02450693,9.78787899,0.040235434,EuDum,0.043996006,0.000255277
GREECE,2011q1,0,5.026637554,0.026237991,4.751219749,0.029828805,EuDum,0.013183268,7.55E-05
GREECE,2011q2,0,4.485313892,0.024696186,5.593123436,0.031737775,EuDum,0.100120164,0.000569581
GREECE,2011q3,0,5.488289833,0.02746463,6.739534855,0.037974685,EuDum,0.169403493,0.000931646
GREECE,2011q4,0,4.920706272,0.026980471,5.523961544,0.034608725,EuDum,0.207429439,0.00120362
GREECE,2012q1,0,4.176233768,0.024769533,5.524064064,0.034282111,EuDum,0.112447001,0.000716887
GREECE,2012q2,0,4.698056698,0.025899755,5.542071342,0.032056682,EuDum,0.197043762,0.001137929
GREECE,2012q3,0,4.683049202,0.024974726,6.513157845,0.034247927,EuDum,0.092002258,0.000517592
GREECE,2012q4,0,4.615978241,0.023927417,4.742400169,0.031192448,EuDum,0.057121191,0.000328197
GREECE,2013q1,0,4.659716606,0.023904469,4.8437047,0.031534418,EuDum,0.021355016,0.000123499
GREECE,2013q2,0,4.47298336,0.02431301,5.216748714,0.032968059,EuDum,0.022700705,0.000132515
GREECE,2013q3,0,4.631232738,0.025345121,4.607784271,0.032516375,EuDum,0.015563927,9.40E-05
GREECE,2013q4,0,4.397819996,0.023386009,5.408071518,0.029883662,EuDum,0.032369033,0.000182408
GREECE,2014q1,0,4.37856102,0.024117632,4.911157131,0.030739984,EuDum,0.001775234,1.03E-05
GREECE,2014q2,0,4.528443813,0.024150524,4.578817844,0.028062919,EuDum,0.02150023,0.000120176
GREECE,2014q3,0,4.754800797,0.024476016,5.142011642,0.028697388,EuDum,0.004765918,2.68E-05
GREECE,2014q4,0,4.213103771,0.024157559,4.726651669,0.026900539,EuDum,0.018866735,0.000114705
HUNGARY,1995q1,0,4.089830399,0.022542132,0,0,EuDum,0.023236269,0.000128717
HUNGARY,1995q2,0,4.698461533,0.024985887,3.47777319,0.024099819,EuDum,0,0
HUNGARY,1995q3,0,4.205328941,0.023106204,3.536543608,0.022964315,EuDum,0,0
HUNGARY,1995q4,0,3.838644028,0.022020932,3.706997633,0.024411615,EuDum,0.006419368,4.12E-05
HUNGARY,1996q1,0,4.375494003,0.022670489,3.696186066,0.023935553,EuDum,0,0
HUNGARY,1996q2,0,3.854794502,0.022627309,3.636181355,0.023466825,EuDum,0.007854533,5.20E-05
HUNGARY,1996q3,0,3.9435184,0.023667291,3.899416924,0.025292279,EuDum,0.00723388,4.66E-05
HUNGARY,1996q4,0,3.00313592,0.01924653,3.608058691,0.025124988,EuDum,0.002937032,2.04E-05
HUNGARY,1997q1,0,3.453912973,0.02006547,3.272321463,0.024471344,EuDum,0.007390188,5.28E-05
HUNGARY,1997q2,0,3.344718933,0.019998429,3.466195822,0.023389066,EuDum,0,0
HUNGARY,1997q3,0,2.815053701,0.019751262,3.634970903,0.025123684,EuDum,0.003621782,2.60E-05
HUNGARY,1997q4,0,3.559176207,0.022219449,3.482513666,0.023954595,EuDum,0.005066596,3.33E-05
HUNGARY,1998q1,0,3.128838062,0.020710543,3.742011786,0.025378531,EuDum,0.001791081,1.21E-05
HUNGARY,1998q2,0,3.096049547,0.021420265,3.327983856,0.023510739,EuDum,0.007862575,5.43E-05
HUNGARY,1998q3,0,3.791309357,0.022349928,4.214993,0.028439049,EuDum,0.011308067,7.21E-05
HUNGARY,1998q4,0,3.108878851,0.019636337,3.771078825,0.025329445,EuDum,0.001096216,7.24E-06
HUNGARY,1999q1,0,3.147571087,0.020658994,3.44951129,0.023791337,EuDum,0.005317172,3.66E-05
HUNGARY,1999q2,0,2.991235018,0.01970252,3.438388586,0.023302186,EuDum,0.015401255,0.000108511
HUNGARY,1999q3,0,2.955223799,0.017178254,3.281294584,0.023255736,EuDum,0,0
HUNGARY,1999q4,0,3.111111164,0.019091671,3.491610765,0.023487849,EuDum,0,0
HUNGARY,2000q1,0,3.608566046,0.020125501,3.55010891,0.02455638,EuDum,0.005237108,3.19E-05
HUNGARY,2000q2,0,3.409443617,0.019923007,3.659021378,0.023004087,EuDum,0,0
HUNGARY,2000q3,0,4.003366947,0.021373659,4.604452133,0.026537843,EuDum,0.0011987,6.65E-06
HUNGARY,2000q4,0,4.369883537,0.022600638,4.928353786,0.025451083,EuDum,0.003599809,1.93E-05
HUNGARY,2001q1,0,3.836613655,0.021938741,4.619517326,0.025649924,EuDum,0.003179246,1.82E-05
HUNGARY,2001q2,0,3.56155324,0.021611489,3.815618277,0.023180321,EuDum,0,0
HUNGARY,2001q3,0,4.168596268,0.022587994,4.712406158,0.027172912,EuDum,0.00180728,1.03E-05
HUNGARY,2001q4,0,5.048440456,0.023626739,5.278350353,0.032259587,EuDum,0,0
HUNGARY,2002q1,0,4.648320198,0.024509611,4.811294556,0.033185758,EuDum,0.005030937,2.87E-05
HUNGARY,2002q2,0,4.98819685,0.025768185,4.361018658,0.02898444,EuDum,0.005256094,3.01E-05
HUNGARY,2002q3,0,4.796699524,0.025165487,5.58557272,0.0343257,EuDum,0.00374285,2.09E-05
HUNGARY,2002q4,0,4.650390625,0.024687732,4.91654253,0.03197604,EuDum,0.002502213,1.41E-05
HUNGARY,2003q1,0,4.782758713,0.023004185,5.809756279,0.034672152,EuDum,0.00465324,2.42E-05
HUNGARY,2003q2,0,4.885639668,0.024948066,4.614950657,0.031794772,EuDum,0.001611865,8.97E-06
HUNGARY,2003q3,0,4.210682392,0.02391479,4.188592434,0.029370025,EuDum,0.005284386,3.53E-05
HUNGARY,2003q4,0,4.457207203,0.023765491,4.182051182,0.027091373,EuDum,0.002015158,1.39E-05
HUNGARY,2004q1,0,4.731277466,0.024279783,4.610628128,0.030823089,EuDum,0,0
HUNGARY,2004q2,0,4.381305695,0.023452887,4.151302814,0.029090015,EuDum,0.007441844,5.07E-05
HUNGARY,2004q3,0,3.847542524,0.022961123,3.993337393,0.025697993,EuDum,0.004373938,2.87E-05
HUNGARY,2004q4,0,4.888469696,0.025754819,3.640653372,0.024313089,EuDum,0.005681707,3.42E-05
HUNGARY,2005q1,0,4.091097355,0.022488534,3.254645586,0.022968575,EuDum,0.009949143,6.35E-05
HUNGARY,2005q2,0,4.55787468,0.023652207,3.598591566,0.02405351,EuDum,0,0
